year,month,victim,threat_actor,date_discovered,description
2025,november,cottagehospital.org,Qilin,"Nov 19, 2025",Cottage …
2025,november,datenlotsen.de,INC_RANSOM,"Nov 19, 2025",Datenlotsen …
2025,november,fsgroup-e.com,ANUBIS,"Nov 19, 2025",FSGROUP …
2025,november,flygainesville.com,Qilin,"Nov 19, 2025",Gainesville …
2025,november,genrose.com,Sinobi,"Nov 19, 2025",Genrose Stone + Tile …
2025,november,heywood.org,Sinobi,"Nov 19, 2025",Heywood Healthcare …
2025,november,ic-controls.com,3AM,"Nov 19, 2025",IC Controls is a …
2025,november,innovex.co.th,Skira,"Nov 19, 2025",Innovex Holdings is …
2025,november,integrasoft.com,Qilin,"Nov 19, 2025",IntegraSoft is a …
2025,november,istitutocomprensivo-cavaglia.edu.it,SafePay,"Nov 19, 2025 …",
2025,november,jasonfinchlaw.com,Qilin,"Nov 19, 2025",Jason Finch & …
2025,november,kensington‑court.net,Qilin,"Nov 19, 2025",Kensington …
2025,november,puertoricowarehousing.com,SafePay,"Nov 19, 2025",…
2025,november,qualexmanufacturing.com,Qilin,"Nov 19, 2025",QuaLex …
2025,november,regionalbusinesssystems.com,Qilin,"Nov 19, 2025",…
2025,november,ripleyacademy.org,INC_RANSOM,"Nov 19, 2025",The Ripley …
2025,november,simmonsbb.com,SafePay,"Nov 19, 2025",Simmons …
2025,november,sparkinnovations.com,Qilin,"Nov 19, 2025",Spark …
2025,november,tfcpoultry.com,Sinobi,"Nov 19, 2025",TFC Poultry is a …
2025,november,valleyeye.com,Qilin,"Nov 19, 2025",Valley Eye …
2025,november,gandiapalace.com,Qilin,"Nov 19, 2025",VS Gandía Palace …
2025,november,zadroinc.com,INC_RANSOM,"Nov 19, 2025","Zadro, Inc. is …"
2025,november,aussenwelten.ch,SafePay,"Nov 19, 2025",Zuber …
2025,november,airdesignsys.com,Sinobi,"Nov 18, 2025",Air Design …
2025,november,akrostar-tech.com,TheGentlemen,"Nov 18, 2025",AkroStar …
2025,november,arh-us.com,Akira,"Nov 18, 2025",ARH Associates is a …
2025,november,boldfurniture.com,Akira,"Nov 18, 2025",Bold Furniture …
2025,november,charlesrutenberginc.com,Akira,"Nov 18, 2025",Charles …
2025,november,doka.com,Medusa,"Nov 18, 2025",Doka GmbH is a global …
2025,november,dulay.ca,RansomwareBlog,"Nov 18, 2025",Dulay & Dulay …
2025,november,eagleog.com,Akira,"Nov 18, 2025",Eagle Oil & Gas is a …
2025,november,fdc-interiors.com,Medusa,"Nov 18, 2025",FDC Interiors …
2025,november,hgreynolds.net,Sinobi,"Nov 18, 2025",HG Reynolds …
2025,november,kdrrealestateservices.com,Qilin,"Nov 18, 2025",KDR …
2025,november,hillberglaw.biz,PEAR,"Nov 18, 2025",The Law Office of …
2025,november,lgensol.com,Akira,"Nov 18, 2025",LG Energy Solution is …
2025,november,lincolnit.com,Sinobi,"Nov 18, 2025",LincolnIT is a …
2025,november,mfeformwork.com,Medusa,"Nov 18, 2025",MFE Formwork …
2025,november,getmobi.com,Akira,"Nov 18, 2025",Mobi USA is a …
2025,november,petrobras.com.br,Everest,"Nov 18, 2025",Petróleo …
2025,november,poecpas.com,PEAR,"Nov 18, 2025",Poe’s Accounting …
2025,november,quinnjaypatent.com,PEAR,"Nov 18, 2025",Quinn Jay …
2025,november,saexploration.com,Everest,"Nov 18, 2025",SAExploration …
2025,november,smollbanning.com,Rhysida,"Nov 18, 2025",Smoll & …
2025,november,underarmour.com,Everest,"Nov 18, 2025",Under Armour is …
2025,november,a-bcommunications.com,Akira,"Nov 17, 2025",A‑B …
2025,november,aeroprecisionusa.com,Akira,"Nov 17, 2025",Aero …
2025,november,bkprecision.com,Play,"Nov 17, 2025",B&K Precision …
2025,november,barbizon.com,Akira,"Nov 17, 2025",Barbizon Lighting …
2025,november,barnhartinc.com,Akira,"Nov 17, 2025","Barnhart Group, …"
2025,november,basinharbor.com,Akira,"Nov 17, 2025",Basin Harbor is a …
2025,november,eakas.com,INC_RANSOM,"Nov 17, 2025",Eakas Corporation …
2025,november,forcebrokerage.com,KillSecurity,"Nov 17, 2025",Force …
2025,november,freedl.it,Qilin,"Nov 17, 2025",FreedL Group Srl is a …
2025,november,rhccpa.com,WorldLeaks,"Nov 17, 2025",Herman & Chamow …
2025,november,jeffersonenterprise.com,WorldLeaks,"Nov 17, 2025",…
2025,november,kcp.at,INC_RANSOM,"Nov 17, 2025",Kaan Cronenberg & …
2025,november,kaenerpersonal.ch,Brotherhood,"Nov 17, 2025",Käner …
2025,november,killinglyschools.org,SafePay,"Nov 17, 2025",Killingly …
2025,november,lppl.in,NightSpire,"Nov 17, 2025",Lotus Powergear Pvt. …
2025,november,maresalogistica.com,Qilin,"Nov 17, 2025",Maresa …
2025,november,medidores.com,Nova,"Nov 17, 2025",Medidores …
2025,november,ninasjewellery.com.au,Brotherhood,"Nov 17, 2025",…
2025,november,platinumhealthcarestaffing.com,WorldLeaks,"Nov 17, 2025 …",
2025,november,mckayempire.com,Akira,"Nov 17, 2025",Ralph McKay …
2025,november,roseburroughtools.com,Akira,"Nov 17, 2025",…
2025,november,rsvp.com,Play,"Nov 17, 2025",Sellers Publishing is a …
2025,november,ses-energies-services.fr,Qilin,"Nov 17, 2025",Société …
2025,november,soltradingusa.com,Qilin,"Nov 17, 2025",Sol Trading USA …
2025,november,sparkpowercorp.com,Qilin,"Nov 17, 2025",Spark Power is …
2025,november,swissroseco.com,Nova,"Nov 17, 2025",Swiss Rose Company …
2025,november,wyofootdoctor.com,SpaceBears,"Nov 17, 2025",The Foot …
2025,november,trigglabs.com,Qilin,"Nov 17, 2025",Trigg Laboratories …
2025,november,unitedenterprisefund.com,TheGentlemen,"Nov 17, 2025",…
2025,november,unode50.com,WorldLeaks,"Nov 17, 2025",UNOde50 is a …
2025,november,valleybanks.com,Akira,"Nov 17, 2025",Valley Bank is a …
2025,november,valleyplainsequipment.com,Play,"Nov 17, 2025",Valley …
2025,november,victorinsulators.com,Akira,"Nov 17, 2025",Victor …
2025,november,waukegansteel.com,Akira,"Nov 17, 2025",Waukegan Steel …
2025,november,aflglobal.com,CL0P,"Nov 14, 2025",American Fiberoptic …
2025,november,averydennison.com,CoinbaseCartel,"Nov 14, 2025",Avery …
2025,november,avrind.com,INC_RANSOM,"Nov 14, 2025",AVR Industries …
2025,november,c-s.com.au,Brotherhood,"Nov 14, 2025",Cera Stribley is …
2025,november,cinvestav.mx,CoinbaseCartel,"Nov 14, 2025",Cinvestav …
2025,november,confortchem.com,SafePay,"Nov 14, 2025",ConfortChem …
2025,november,coral.com.ve,DireWolf,"Nov 14, 2025","Coral, C.A. is a …"
2025,november,cornerstone-staffing.com,Qilin,"Nov 14, 2025",…
2025,november,duboiswood.com,INC_RANSOM,"Nov 14, 2025",Dubois Wood …
2025,november,facadeinnovations.com.au,INC_RANSOM,"Nov 14, 2025",…
2025,november,fluke.com,CL0P,"Nov 14, 2025",Fluke Corporation is an …
2025,november,forbesmarshall.com,CL0P,"Nov 14, 2025",Forbes Marshall …
2025,november,fbbrands.com,Everest,"Nov 14, 2025",FullBeauty Brands …
2025,november,fucasa.com,Qilin,"Nov 14, 2025","Fundidora de Cananea, …"
2025,november,globallogic.com,CL0P,"Nov 14, 2025",GlobalLogic is a …
2025,november,goldhorse.com.hk,BEAST,"Nov 14, 2025",Goldhorse …
2025,november,wafergrind.com,INC_RANSOM,"Nov 14, 2025",Grinding & …
2025,november,helixesg.com,CL0P,"Nov 14, 2025",Helix Energy …
2025,november,hyundai-nishat.com,DireWolf,"Nov 14, 2025",Hyundai …
2025,november,kellylegal.com.au,INC_RANSOM,"Nov 14, 2025",Kelly …
2025,november,korpath.com,Everest,"Nov 14, 2025",KorPath is a …
2025,november,legalhawaii.com,ANUBIS,"Nov 14, 2025",Lung Rose Voss & …
2025,november,mbm-bg.com,BlackShrantac,"Nov 14, 2025",M&BM Ltd. is …
2025,november,maritz.com,CL0P,"Nov 14, 2025",Maritz is a …
2025,november,metroadjusters.com,Chaos,"Nov 14, 2025",Metropolitan …
2025,november,muskokabrewery.com,Qilin,"Nov 14, 2025",Muskoka …
2025,november,northcroftme.com,INC_RANSOM,"Nov 14, 2025",Northcroft …
2025,november,paccar.com,CoinbaseCartel,"Nov 14, 2025",Paccar Inc. …
2025,november,pens.com,CL0P,"Nov 14, 2025",Pens is a personalised …
2025,november,pointcag.com,Kraken,"Nov 14, 2025",Point Construction …
2025,november,rogitex.com,SafePay,"Nov 14, 2025",Rogitex Inc. is a …
2025,november,rosemontexpo.com,INC_RANSOM,"Nov 14, 2025",Rosemont …
2025,november,sato-global.com,CL0P,"Nov 14, 2025",Sato Corporation …
2025,november,sgkinc.com,CoinbaseCartel,"Nov 14, 2025",Sgk Inc. is a …
2025,november,sgpbusiness.com,Nova,"Nov 14, 2025",Singapore Business …
2025,november,smithgardnerinc.com,Akira,"Nov 14, 2025",Smith …
2025,november,tpicomposites.com,CL0P,"Nov 14, 2025",TPI Composites …
2025,november,viabizzuno.com,Qilin,"Nov 14, 2025",Viabizzuno S.p.A. …
2025,november,vikorscientific.com,Everest,"Nov 14, 2025",Vikor …
2025,november,ypcmalaysia.com,DireWolf,"Nov 14, 2025",Ypc Malaysia …
2025,november,akm.com,Crypto24,"Nov 13, 2025",Asahi Kasei …
2025,november,bridgehousing.com,INC_RANSOM,"Nov 13, 2025",Bridge …
2025,november,carvimsa.com,BlackShrantac,"Nov 13, 2025",Cartones …
2025,november,ctfc.cat,Devman,"Nov 13, 2025",Centre de Ciència i …
2025,november,doversd.org,SafePay,"Nov 13, 2025",Dover Area School …
2025,november,forensicmed.com,INC_RANSOM,"Nov 13, 2025",Forensic …
2025,november,galileo.it,INC_RANSOM,"Nov 13, 2025",Galileo is a …
2025,november,generaldistributingcompany.com,Medusa,"Nov 13, 2025",…
2025,november,iconinternational.com,Chaos,"Nov 13, 2025",Icon …
2025,november,kohafoods.com,INC_RANSOM,"Nov 13, 2025",Koha Foods is …
2025,november,latamlex.com,INC_RANSOM,"Nov 13, 2025",LatamLex is a …
2025,november,libertyshoes.com,BlackShrantac,"Nov 13, 2025",Liberty …
2025,november,multistatetax.net,BlackShrantac,"Nov 13, 2025",…
2025,november,snznojmo.cz,INC_RANSOM,"Nov 13, 2025",Municipal …
2025,november,newgendigital.com,BlackShrantac,"Nov 13, 2025",Newgen …
2025,november,canetcam.com,DragonForce,"Nov 13, 2025",Persianas …
2025,november,simsekas.com.tr,BlackShrantac,"Nov 13, 2025",Şimşek is …
2025,november,soleol.ch,RansomHouse,"Nov 13, 2025",Soleol SA is a …
2025,november,treetopcompanies.com,Akira,"Nov 13, 2025",Treetop …
2025,november,vennerhus.ch,RansomHouse,"Nov 13, 2025",Vennerhus …
2025,november,brmch.com,ANUBIS,"Nov 12, 2025",Brenda Richardson …
2025,november,briankyles.com,Qilin,"Nov 12, 2025",Brian-Kyles …
2025,november,cgmh.com,Genesis,"Nov 12, 2025",Continental Global …
2025,november,dartmouth.edu,CL0P,"Nov 12, 2025",Dartmouth College is …
2025,november,fulgar.com,RansomHouse,"Nov 12, 2025",Fulgar S.p.A. is …
2025,november,glendaleobgyn.com,SafePay,"Nov 12, 2025",Glendale …
2025,november,lowsorkney.co.uk,Genesis,"Nov 12, 2025",Lows Orkney …
2025,november,manusosinc.com,Genesis,"Nov 12, 2025",Manusos General …
2025,november,miromar.com,Akira,"Nov 12, 2025",Miromar Development …
2025,november,obfmc.com,ANUBIS,"Nov 12, 2025",Olive Branch Family …
2025,november,omniumint.com,Devman,"Nov 12, 2025",Omnium …
2025,november,polidano-group.com,RansomHouse,"Nov 12, 2025",Polidano …
2025,november,ptwgi.com,INC_RANSOM,"Nov 12, 2025",PT Wiraswasta …
2025,november,psmbfi.com.ph,RansomHouse,"Nov 12, 2025",Public Safety …
2025,november,rybd.com,Akira,"Nov 12, 2025",Rhodes Young Black & …
2025,november,sbconrad.com,Genesis,"Nov 12, 2025","S.B. Conrad, Inc. …"
2025,november,sallingerlaw.com,Akira,"Nov 12, 2025",Sallinger Law …
2025,november,agfa.com,Everest,"Nov 11, 2025",Agfa-Gevaert Group is …
2025,november,pafl.com.pk,CL0P,"Nov 11, 2025",Agritech is a …
2025,november,amibearings.com,Akira,"Nov 11, 2025","AMI Bearings, …"
2025,november,educacion.gob.ar,Kazu,"Nov 11, 2025",Argentina’s …
2025,november,armada.mil.bo,Kazu,"Nov 11, 2025",Armada Boliviana is …
2025,november,armada.mil.co,Kazu,"Nov 11, 2025",Armada Nacional de …
2025,november,carglass.de,CL0P,"Nov 11, 2025",Carglass GmbH is a …
2025,november,cgfm.mil.co,Kazu,"Nov 11, 2025",Comando General de las …
2025,november,cusd200.org,INC_RANSOM,"Nov 11, 2025",Community Unit …
2025,november,cossmil.mil.bo,Kazu,"Nov 11, 2025",Corporación del …
2025,november,sucursal.correos.go.cr,Kazu,"Nov 11, 2025",Correos de …
2025,november,darvin.com,Play,"Nov 11, 2025",Darvin Furniture & …
2025,november,doae.go.th,Kazu,"Nov 11, 2025",Department of …
2025,november,difgdl.gob.mx,Kazu,"Nov 11, 2025",DIF Guadalajara is a …
2025,november,eastersealsnei.org,INC_RANSOM,"Nov 11, 2025",…
2025,november,emiratesrc.ae,Kazu,"Nov 11, 2025",Emirates Red …
2025,november,empleos.clarin.com,Kazu,"Nov 11, 2025",Empleos Clarin …
2025,november,ennvee.com,CL0P,"Nov 11, 2025",ennVee is a global …
2025,november,fiscaliaslp.gob.mx,Kazu,"Nov 11, 2025",Fiscalía …
2025,november,gaeaglobal.com,CL0P,"Nov 11, 2025",Gaea Global …
2025,november,gardenoflife.com,CL0P,"Nov 11, 2025","Garden of Life, …"
2025,november,garvinpromo.com,Play,"Nov 11, 2025",Garvin Promotion …
2025,november,globusandcosmos.com,CL0P,"Nov 11, 2025",Globus Family …
2025,november,heartsouthpc.com,Rhysida,"Nov 11, 2025",Heart South …
2025,november,ielplumbing.com,SafePay,"Nov 11, 2025",Island …
2025,november,jean-georges.com,Play,"Nov 11, 2025",Jean‑Georges is a …
2025,november,kwikmix.com,Play,"Nov 11, 2025",Kwik Mix Materials …
2025,november,landtitleweb.com,Play,"Nov 11, 2025",Land Title …
2025,november,marck.net,RansomHouse,"Nov 11, 2025",Marck Recycling …
2025,november,mcivereng.com,Qilin,"Nov 11, 2025",McIver Engineering …
2025,november,middlesexendo.com,Sinobi,"Nov 11, 2025",Middlesex …
2025,november,health.gov.lk,Kazu,"Nov 11, 2025",Ministry of Health …
2025,november,mpw.gov.kw,Kazu,"Nov 11, 2025",Ministry of Public …
2025,november,modcomedia.com,INC_RANSOM,"Nov 11, 2025",Modco Media …
2025,november,municipiodequeretaro.gob.mx,Kazu,"Nov 11, 2025",…
2025,november,nhs.uk,CL0P,"Nov 11, 2025",National Health Service is …
2025,november,nepalpolice.gov.np,Kazu,"Nov 11, 2025",Nepal Police is …
2025,november,omslighting.com,Qilin,"Nov 11, 2025",OMS Lighting is a …
2025,november,hildebrandt.de,Sarcoma,"Nov 11, 2025",Paul Hildebrandt …
2025,november,iranjob.ir,Kazu,"Nov 11, 2025",Peyman Etehad …
2025,november,pcfc.ae,Kazu,"Nov 11, 2025","Ports, Customs & Free Zone …"
2025,november,qce.gov.mr,Kazu,"Nov 11, 2025",QCE is a governmental …
2025,november,rta.mi.th,Kazu,"Nov 11, 2025",Royal Thai Army is the …
2025,november,police.go.th,Kazu,"Nov 11, 2025",Royal Thai Police is …
2025,november,himmelstein.com,SafePay,"Nov 11, 2025",S. Himmelstein …
2025,november,saludchiapas.gob.mx,Kazu,"Nov 11, 2025",Salud Chiapas …
2025,november,samcrete.com,CL0P,"Nov 11, 2025",Samcrete Holding is …
2025,november,sarullaoperations.com,INC_RANSOM,"Nov 11, 2025",…
2025,november,seq.qroo.gob.mx,Kazu,"Nov 11, 2025",Secretaría de …
2025,november,seduzac.gob.mx,Kazu,"Nov 11, 2025",Secretaría de …
2025,november,sh.guanajuato.gob.mx,Kazu,"Nov 11, 2025",Secretaría de …
2025,november,empleo.gob.mx,Kazu,"Nov 11, 2025",Servicio Nacional de …
2025,november,hongjimetal.com,Sinobi,"Nov 11, 2025",Shanghai Hongji …
2025,november,sistemaemprendedor.gob.mx,Kazu,"Nov 11, 2025",Sistema …
2025,november,sincoop.mpcomunas.gob.ve,Kazu,"Nov 11, 2025",Sistema …
2025,november,siad.com,Everest,"Nov 11, 2025",Società Italiana …
2025,november,soeuae.ae,Kazu,"Nov 11, 2025",Society of Engineers is …
2025,november,streampc.com,Play,"Nov 11, 2025",StreamPC is an IT …
2025,november,taifcity.gov.sa,Kazu,"Nov 11, 2025",Taif Municipality …
2025,november,serviciodeempleo.gov.co,Kazu,"Nov 11, 2025",Unidad …
2025,november,vascara.com,NightSpire,"Nov 11, 2025",Vascara is a …
2025,november,vec.emissions.mx,Kazu,"Nov 11, 2025",Vehicle Emissions …
2025,november,vidalhealthtpa.com,Kazu,"Nov 11, 2025",Vidal Health …
2025,november,vitamix.com,CL0P,"Nov 11, 2025",Vitamix Corporation is …
2025,november,wttvcpa.com,INC_RANSOM,"Nov 11, 2025","Weintraub, …"
2025,november,yaesu.com,Qilin,"Nov 11, 2025",Yaesu is an electronics …
2025,november,advanceddeliveryservices.co.uk,Qilin,"Nov 10, 2025",…
2025,november,apturagroup.com,Interlock,"Nov 10, 2025",Aptura Group …
2025,november,atriumlivingcenters.com,Medusa,"Nov 10, 2025",Atrium …
2025,november,ringmor.com,BEAST,"Nov 10, 2025",CallMor is a …
2025,november,capplus.org,Sinobi,"Nov 10, 2025",CapitalPlus Exchange …
2025,november,cih-inc.com,Interlock,"Nov 10, 2025",Central Indiana …
2025,november,dcstech.ca,DragonForce,"Nov 10, 2025",DCS Technologies …
2025,november,ecdhs.gov.za,NightSpire,"Nov 10, 2025",Eastern Cape …
2025,november,fidelitypensionmanagers.com,NightSpire,"Nov 10, 2025",…
2025,november,gadgeusa.com,Qilin,"Nov 10, 2025",Gadge USA is a …
2025,november,gb-mail.co.uk,DragonForce,"Nov 10, 2025",GB Mail Ltd …
2025,november,gullco.com,Qilin,"Nov 10, 2025",Gullco International …
2025,november,hitzinger.at,Qilin,"Nov 10, 2025",Hitzinger is an …
2025,november,ikad.com.au,JGroup,"Nov 10, 2025",IKAD Engineering is …
2025,november,ino.gob.pe,NightSpire,"Nov 10, 2025",Instituto …
2025,november,jclaw.lawyer,Qilin,"Nov 10, 2025",JC Auto Accident Law …
2025,november,klae.com,Qilin,"Nov 10, 2025","Klae Construction, Inc. …"
2025,november,kochandco.com,Akira,"Nov 10, 2025",Koch & Company is a …
2025,november,lmht.com,Rhysida,"Nov 10, 2025",LMHT Associates is a …
2025,november,marineturbine.com,Qilin,"Nov 10, 2025",Marine Turbine …
2025,november,moldingraphics.com,Akira,"Nov 10, 2025",Mold In …
2025,november,noroaco.com,BEAST,"Nov 10, 2025",Noroaco is a …
2025,november,plpsocal.com,Akira,"Nov 10, 2025",PLP SoCal is a …
2025,november,horrocksreadymix.com,SECUROTROP,"Nov 10, 2025",…
2025,november,ponzini.com.cn,DragonForce,"Nov 10, 2025",Ponzini …
2025,november,kppmining.com,Medusa,"Nov 10, 2025",PT Kalimantan …
2025,november,pfsa.gop.pk,BEAST,"Nov 10, 2025",Punjab Forensic …
2025,november,rex-hide.com,Qilin,"Nov 10, 2025",Rex‑Hide is a …
2025,november,scouts.ca,Qilin,"Nov 10, 2025",Scouts Canada is the …
2025,november,sevafusa.mx,NightSpire,"Nov 10, 2025",Servicios del …
2025,november,sewardcountyks.org,Sinobi,"Nov 10, 2025",Seward County …
2025,november,shandselbert.com,Akira,"Nov 10, 2025","Shands, Elbert, …"
2025,november,sholljanlaw.com,Qilin,"Nov 10, 2025",Shollenberger …
2025,november,shrmnm.org,Qilin,"Nov 10, 2025",SHRM New Mexico is a …
2025,november,soapyjoescarwash.com,Akira,"Nov 10, 2025",Soapy Joe’s …
2025,november,spoleta.com,Brotherhood,"Nov 10, 2025",Spoleta …
2025,november,starkshipping.net,Nova,"Nov 10, 2025",Stark Shipping …
2025,november,newlenox.net,Qilin,"Nov 10, 2025",Village of New Lenox …
2025,november,wv-wulkatal.at,Qilin,"Nov 10, 2025",Wasserverband …
2025,november,bhbentonite.com,Nitrogen,"Nov 07, 2025",Black Hills …
2025,november,brihtamarketing.si,NightSpire,"Nov 07, 2025",Brihta is …
2025,november,saimai.co.th,Qilin,"Nov 07, 2025",CGH Hospital Sai Mai …
2025,november,dermctr.com,ANUBIS,"Nov 07, 2025",Dermatology …
2025,november,drd.co.in,TheGentlemen,"Nov 07, 2025",DRD …
2025,november,e-firstaidsupplies.com,Akira,"Nov 07, 2025",E-First …
2025,november,healthdimensionsgroup.com,WorldLeaks,"Nov 07, 2025",…
2025,november,horstrealty.com,Brotherhood,"Nov 07, 2025",Horst …
2025,november,international.com,CL0P,"Nov 07, 2025",International is …
2025,november,ketat.at,INC_RANSOM,"Nov 07, 2025",Ketat …
2025,november,kier.co.uk,CL0P,"Nov 07, 2025",Kier Group plc is a …
2025,november,kirbycorp.com,CL0P,"Nov 07, 2025",Kirby Corporation is …
2025,november,logitech.com,CL0P,"Nov 07, 2025",Logitech is a …
2025,november,marjane.ma,STORMOUS,"Nov 07, 2025",Marjane Group is a …
2025,november,mks.com,CL0P,"Nov 07, 2025",MKS Instruments is a …
2025,november,villemontlaurier.qc.ca,Qilin,"Nov 07, 2025",…
2025,november,saude.fortaleza.ce.gov.br,Nova,"Nov 07, 2025",…
2025,november,musikcomputer.eu,INC_RANSOM,"Nov 07, 2025",…
2025,november,nobleseguros.com,Qilin,"Nov 07, 2025",Noble Seguros is …
2025,november,pcbuitvaartzorg.nl,Qilin,"Nov 07, 2025",PCB …
2025,november,pmsp.at,INC_RANSOM,"Nov 07, 2025",Piaty Rechtsanwalt …
